State,County,LifeExpectancy,LifeExpectancyStandardError
Pennsylvania,"Greene County, PA",77.83,1.41
Pennsylvania,"Huntingdon County, PA",79.96,1.79
Pennsylvania,"Indiana County, PA",78.82,1.51
Pennsylvania,"Jefferson County, PA",77.75,1.36
Pennsylvania,"Juniata County, PA",79.38,1.42
Pennsylvania,"Lackawanna County, PA",76.66,1.72
Pennsylvania,"Lancaster County, PA",79.84,1.68
Pennsylvania,"Lawrence County, PA",76.99,1.79
Pennsylvania,"Lebanon County, PA",78.95,1.59
Pennsylvania,"Lehigh County, PA",79.35,1.67
Pennsylvania,"Luzerne County, PA",76.53,1.7
Pennsylvania,"Lycoming County, PA",79.07,1.57
Pennsylvania,"McKean County, PA",77.05,1.4
Pennsylvania,"Mercer County, PA",77.27,1.51
Pennsylvania,"Mifflin County, PA",78.59,1.71
Pennsylvania,"Monroe County, PA",79.59,1.94
Pennsylvania,"Montgomery County, PA",80.25,1.75
Pennsylvania,"Montour County, PA",79.38,1.52
Pennsylvania,"Northampton County, PA",79.68,1.71
Pennsylvania,"Northumberland County, PA",77.03,1.42
Pennsylvania,"Perry County, PA",77.17,1.17
Pennsylvania,"Philadelphia County, PA",75.38,1.9
Pennsylvania,"Pike County, PA",80.48,2.06
Pennsylvania,"Potter County, PA",79.72,1.41
Pennsylvania,"Schuylkill County, PA",76.29,1.57
Pennsylvania,"Snyder County, PA",81.17,1.43
Pennsylvania,"Somerset County, PA",78.06,1.54
Pennsylvania,"Sullivan County, PA",76.95,1.01
Pennsylvania,"Susquehanna County, PA",79.26,1.63
Pennsylvania,"Tioga County, PA",78.57,1.14
Pennsylvania,"Union County, PA",80.56,1.36
Pennsylvania,"Venango County, PA",77.28,1.52
Pennsylvania,"Warren County, PA",78.53,1.59
Pennsylvania,"Washington County, PA",76.99,1.59
Pennsylvania,"Wayne County, PA",77.73,1.49
Pennsylvania,"Westmoreland County, PA",77.96,1.62
Pennsylvania,"Wyoming County, PA",79.39,1.52
Pennsylvania,"York County, PA",78.36,1.66
Rhode Island,"Bristol County, RI",80.7,1.48
Rhode Island,"Kent County, RI",78.87,1.58
Rhode Island,Newport County,,
Rhode Island,"Newport County, RI",80.52,1.75
Rhode Island,"Providence County, RI",78.53,1.74
Rhode Island,Washington County,,
Rhode Island,"Washington County, RI",80.64,1.64
South Carolina,"Abbeville County, SC",77.65,1.84
South Carolina,"Aiken County, SC",77.08,1.81
South Carolina,"Allendale County, SC",72.5,1.87
South Carolina,"Anderson County, SC",76.52,1.75
South Carolina,"Bamberg County, SC",75.6,1.77
South Carolina,"Barnwell County, SC",75.74,1.7
South Carolina,Beaufort County,,
South Carolina,"Beaufort County, SC",80.02,1.98
South Carolina,"Berkeley County, SC",76.96,2.07
South Carolina,"Calhoun County, SC",75.93,1.43
South Carolina,Charleston County,,
South Carolina,"Charleston County, SC",77.62,1.96
South Carolina,"Cherokee County, SC",74.18,1.86
South Carolina,"Chester County, SC",73.75,2.13
South Carolina,"Chesterfield County, SC",75.42,1.76
South Carolina,"Clarendon County, SC",75.4,1.74
South Carolina,Colleton County,,
South Carolina,"Colleton County, SC",73.53,1.93
South Carolina,"Darlington County, SC",73.45,1.64
South Carolina,"Dillon County, SC",75.05,1.54
South Carolina,"Dorchester County, SC",78.0,2.06
South Carolina,"Edgefield County, SC",77.05,1.71
South Carolina,"Fairfield County, SC",76.25,1.92
South Carolina,"Florence County, SC",74.51,1.88
South Carolina,Georgetown County,,
South Carolina,"Georgetown County, SC",76.26,1.86
South Carolina,"Greenville County, SC",77.54,1.87
South Carolina,"Greenwood County, SC",77.89,1.74
South Carolina,"Hampton County, SC",75.72,1.67
South Carolina,Horry County,,
South Carolina,"Horry County, SC",77.03,1.91
South Carolina,Jasper County,,
South Carolina,"Jasper County, SC",75.85,1.67
South Carolina,"Kershaw County, SC",75.38,1.74
South Carolina,"Lancaster County, SC",75.46,1.61
South Carolina,"Laurens County, SC",75.45,1.78
South Carolina,"Lee County, SC",73.28,1.43
South Carolina,"Lexington County, SC",77.74,2.07
South Carolina,"Marion County, SC",73.75,1.92
South Carolina,"Marlboro County, SC",73.73,1.58
South Carolina,"McCormick County, SC",77.45,1.43
South Carolina,"Newberry County, SC",77.39,1.99
South Carolina,"Oconee County, SC",76.05,1.51
South Carolina,"Orangeburg County, SC",74.33,1.75
South Carolina,"Pickens County, SC",75.53,1.56
South Carolina,"Richland County, SC",76.78,2.04
South Carolina,"Saluda County, SC",78.2,2.41
South Carolina,"Spartanburg County, SC",76.24,1.87
South Carolina,"Sumter County, SC",75.27,1.78
South Carolina,"Union County, SC",73.49,1.71
South Carolina,"Williamsburg County, SC",73.18,1.95
South Carolina,"York County, SC",77.18,1.89
South Dakota,"Aurora County, SD",83.5,1.76
South Dakota,"Beadle County, SD",78.77,1.97
South Dakota,"Bennett County, SD",76.25,2.06
South Dakota,"Bon Homme County, SD",83.75,1.99
South Dakota,"Brookings County, SD",80.02,1.49
South Dakota,"Brown County, SD",79.74,1.54
South Dakota,"Brule County, SD",78.9,1.56
South Dakota,"Buffalo County, SD",74.8,1.1
South Dakota,"Butte County, SD",81.9,2.07
South Dakota,"Campbell County, SD",81.6,1.96
South Dakota,"Charles Mix County, SD",80.27,1.64
South Dakota,"Clark County, SD",80.9,1.1
South Dakota,"Clay County, SD",78.87,1.65
South Dakota,"Codington County, SD",82.47,2.27
South Dakota,"Corson County, SD",78.5,3.26
South Dakota,"Custer County, SD",80.15,1.47
South Dakota,"Davison County, SD",80.88,1.6
South Dakota,"Day County, SD",78.67,1.26
South Dakota,"Deuel County, SD",83.55,3.2
South Dakota,"Dewey County, SD",78.8,3.4
South Dakota,"Douglas County, SD",82.7,1.26
South Dakota,"Edmunds County, SD",81.1,1.55
South Dakota,"Fall River County, SD",76.75,1.52
South Dakota,"Faulk County, SD",81.8,1.55
South Dakota,"Grant County, SD",81.55,1.65
South Dakota,"Gregory County, SD",76.6,1.71
South Dakota,"Haakon County, SD",81.9,1.26
South Dakota,"Hamlin County, SD",81.7,1.72
South Dakota,"Hand County, SD",81.25,2.64
South Dakota,"Hanson County, SD",,
South Dakota,"Harding County, SD",84.1,3.44
South Dakota,"Hughes County, SD",79.85,2.07
South Dakota,"Hutchinson County, SD",80.53,1.82
South Dakota,"Hyde County, SD",80.8,2.21
South Dakota,"Jackson County, SD",80.2,3.5
South Dakota,"Jerauld County, SD",80.5,1.52
South Dakota,"Jones County, SD",,
South Dakota,"Kingsbury County, SD",79.35,1.42
South Dakota,"Lake County, SD",83.53,2.49
South Dakota,"Lawrence County, SD",79.26,1.5
South Dakota,"Lincoln County, SD",80.75,1.84
South Dakota,"Lyman County, SD",82.35,2.71
South Dakota,"Marshall County, SD",,
South Dakota,"McCook County, SD",77.35,1.34
South Dakota,"McPherson County, SD",80.4,2.45
South Dakota,"Meade County, SD",81.0,1.95
South Dakota,"Mellette County, SD",77.2,1.93
South Dakota,"Miner County, SD",79.4,1.37
South Dakota,"Minnehaha County, SD",79.22,2.13
South Dakota,"Moody County, SD",77.2,1.73
South Dakota,Oglala Lakota County,,
South Dakota,"Pennington County, SD",79.31,1.94
South Dakota,"Perkins County, SD",78.2,1.54
South Dakota,"Potter County, SD",80.2,1.46
South Dakota,"Roberts County, SD",77.62,1.59
South Dakota,"Sanborn County, SD",79.2,1.36
South Dakota,"Shannon County, SD",,
South Dakota,"Spink County, SD",81.23,2.36
South Dakota,"Stanley County, SD",80.9,2.58
South Dakota,"Sully County, SD",79.4,0.78
South Dakota,"Todd County, SD",74.7,1.76
South Dakota,"Tripp County, SD",80.55,1.85
South Dakota,"Turner County, SD",80.1,1.11
South Dakota,"Union County, SD",80.67,1.45
South Dakota,"Walworth County, SD",78.55,1.58
South Dakota,"Yankton County, SD",79.58,1.53
South Dakota,"Ziebach County, SD",75.2,0.65
Tennessee,"Anderson County, TN",76.49,1.57
Tennessee,"Bedford County, TN",76.33,1.58
Tennessee,"Benton County, TN",72.78,1.47
Tennessee,"Bledsoe County, TN",76.57,1.67
Tennessee,"Blount County, TN",76.52,1.57
Tennessee,"Bradley County, TN",75.19,1.54
Tennessee,"Campbell County, TN",72.84,1.5
Tennessee,"Cannon County, TN",74.8,1.54
Tennessee,"Carroll County, TN",74.44,1.36
Tennessee,"Carter County, TN",75.03,1.67
Tennessee,"Cheatham County, TN",75.0,1.52
Tennessee,"Chester County, TN",75.1,1.28
Tennessee,"Claiborne County, TN",73.56,1.5
Tennessee,"Clay County, TN",73.05,1.79
Tennessee,"Cocke County, TN",72.7,1.42
Tennessee,"Coffee County, TN",74.41,1.37
Tennessee,"Crockett County, TN",74.6,1.32
Tennessee,"Cumberland County, TN",75.73,1.73
Tennessee,"Davidson County, TN",76.51,1.87
Tennessee,"DeKalb County, TN",73.32,1.38
Tennessee,"Decatur County, TN",76.3,1.84
Tennessee,"Dickson County, TN",75.76,1.52
Tennessee,"Dyer County, TN",75.49,1.73
Tennessee,"Fayette County, TN",76.06,1.54
Tennessee,"Fentress County, TN",73.82,1.25
Tennessee,"Franklin County, TN",75.25,1.72
Tennessee,"Gibson County, TN",74.42,1.6
Tennessee,"Giles County, TN",74.8,1.53
Tennessee,"Grainger County, TN",73.3,1.42
Tennessee,"Greene County, TN",74.92,1.46
Tennessee,"Grundy County, TN",74.05,1.4
Tennessee,"Hamblen County, TN",74.43,1.46
Tennessee,"Hamilton County, TN",76.28,1.73
Tennessee,"Hancock County, TN",72.65,1.53
Tennessee,"Hardeman County, TN",73.98,1.72
Tennessee,"Hardin County, TN",73.43,1.46
Tennessee,"Hawkins County, TN",74.19,1.5
Tennessee,"Haywood County, TN",74.17,2.16
Tennessee,"Henderson County, TN",73.23,1.61
Tennessee,"Henry County, TN",73.37,1.71
Tennessee,"Hickman County, TN",74.16,1.66
Tennessee,"Houston County, TN",74.17,1.6
Tennessee,"Humphreys County, TN",75.14,1.36
Tennessee,"Jackson County, TN",72.35,1.67
Tennessee,"Jefferson County, TN",75.53,1.16
Tennessee,"Johnson County, TN",73.72,1.74
Tennessee,"Knox County, TN",76.05,1.77
Tennessee,"Lake County, TN",73.5,1.35
Tennessee,"Lauderdale County, TN",74.06,2.35
Tennessee,"Lawrence County, TN",74.96,1.59
Tennessee,"Lewis County, TN",75.75,1.27
Tennessee,"Lincoln County, TN",75.41,1.45
Tennessee,"Loudon County, TN",76.11,1.67
Tennessee,"Macon County, TN",74.0,1.2
Tennessee,"Madison County, TN",74.98,1.78
Tennessee,"Marion County, TN",74.37,1.7
Tennessee,"Marshall County, TN",75.32,1.28
Tennessee,"Maury County, TN",76.63,1.64
Tennessee,"McMinn County, TN",74.82,1.48
Tennessee,"McNairy County, TN",73.66,1.45
Tennessee,"Meigs County, TN",72.73,1.41
Tennessee,"Monroe County, TN",75.06,1.58
Tennessee,"Montgomery County, TN",75.52,1.84
Tennessee,"Moore County, TN",78.2,1.72
Tennessee,"Morgan County, TN",73.97,1.59
Tennessee,"Obion County, TN",75.1,1.39
Tennessee,"Overton County, TN",73.53,1.57
Tennessee,"Perry County, TN",75.55,1.69
Tennessee,"Pickett County, TN",76.5,1.35
Tennessee,"Polk County, TN",74.22,1.98
Tennessee,"Putnam County, TN",75.86,1.56
Tennessee,"Rhea County, TN",74.78,1.79
Tennessee,"Roane County, TN",74.54,1.5
Tennessee,"Robertson County, TN",75.25,1.64
Tennessee,"Rutherford County, TN",77.36,1.98
Tennessee,"Scott County, TN",72.2,1.67
Tennessee,"Sequatchie County, TN",76.07,1.48
Tennessee,"Sevier County, TN",75.82,1.63
Tennessee,"Shelby County, TN",74.79,1.91
Tennessee,"Smith County, TN",73.94,1.31
Tennessee,"Stewart County, TN",74.57,1.21
Tennessee,"Sullivan County, TN",75.35,1.38
Tennessee,"Sumner County, TN",77.1,1.95
Tennessee,"Tipton County, TN",74.92,1.77
Tennessee,"Trousdale County, TN",72.25,1.33
Tennessee,"Unicoi County, TN",75.15,1.27
Tennessee,"Union County, TN",73.35,1.36
Tennessee,"Van Buren County, TN",73.4,1.8
Tennessee,"Warren County, TN",73.57,1.5
Tennessee,"Washington County, TN",75.74,1.58
Tennessee,"Wayne County, TN",74.12,1.33
Tennessee,"Weakley County, TN",76.1,1.84
Tennessee,"White County, TN",73.65,1.34
Tennessee,"Williamson County, TN",81.23,1.83
Tennessee,"Wilson County, TN",76.96,1.59
Texas,"Anderson County, TX",77.46,1.6
Texas,"Andrews County, TX",75.98,1.87
Texas,"Angelina County, TX",76.0,1.58
Texas,Aransas County,,
Texas,"Aransas County, TX",76.32,1.89
Texas,"Archer County, TX",78.37,0.95
Texas,"Armstrong County, TX",86.2,3.3
Texas,"Atascosa County, TX",77.96,1.71
Texas,"Austin County, TX",78.87,1.68
Texas,"Bailey County, TX",80.5,1.6
Texas,"Bandera County, TX",80.34,2.15
Texas,"Bastrop County, TX",77.78,1.65
Texas,"Baylor County, TX",74.4,1.42
Texas,"Bee County, TX",76.12,1.6
Texas,"Bell County, TX",76.75,2.0
Texas,"Bexar County, TX",77.78,1.9
Texas,"Blanco County, TX",78.15,1.44
Texas,"Borden County, TX",,
Texas,"Bosque County, TX",77.12,1.82
Texas,"Bowie County, TX",75.12,1.6
Texas,Brazoria County,,
Texas,"Brazoria County, TX",77.66,1.72
Texas,"Brazos County, TX",78.52,1.91
Texas,"Brewster County, TX",81.77,2.14
Texas,"Briscoe County, TX",84.4,2.18
Texas,"Brooks County, TX",76.45,1.84
Texas,"Brown County, TX",74.88,1.87
Texas,"Burleson County, TX",78.26,1.69
Texas,"Burnet County, TX",78.59,1.63
Texas,"Caldwell County, TX",77.9,1.66
Texas,Calhoun County,,
Texas,"Calhoun County, TX",78.4,1.38
Texas,"Callahan County, TX",76.43,1.27
Texas,Cameron County,,
Texas,"Cameron County, TX",79.02,2.02
Texas,"Camp County, TX",76.13,1.73
Texas,"Carson County, TX",83.8,1.88
Texas,"Cass County, TX",76.39,1.75
Texas,"Castro County, TX",76.9,1.08
Texas,Chambers County,,
Texas,"Chambers County, TX",77.86,1.66
Texas,"Cherokee County, TX",76.45,1.63
Texas,"Childress County, TX",78.4,2.71
Texas,"Clay County, TX",77.7,1.39
Texas,"Cochran County, TX",76.3,1.44
Texas,"Coke County, TX",81.2,2.3
Texas,"Coleman County, TX",77.47,1.56
Texas,"Collin County, TX",80.55,2.07
Texas,"Collingsworth County, TX",76.3,1.74
Texas,"Colorado County, TX",79.48,1.92
Texas,"Comal County, TX",79.14,2.02
Texas,"Comanche County, TX",79.72,2.04
Texas,"Concho County, TX",86.8,2.39
Texas,"Cooke County, TX",76.26,1.76
Texas,"Coryell County, TX",75.95,1.81
Texas,"Cottle County, TX",79.8,2.03
Texas,"Crane County, TX",76.8,1.29
Texas,"Crockett County, TX",79.2,1.63
Texas,"Crosby County, TX",77.87,1.36
Texas,"Culberson County, TX",77.2,1.08
Texas,"Dallam County, TX",77.25,1.3
Texas,"Dallas County, TX",77.79,2.01
Texas,"Dawson County, TX",78.42,2.18
Texas,"DeWitt County, TX",78.16,1.62
Texas,"Deaf Smith County, TX",78.35,1.69
Texas,"Delta County, TX",75.1,1.77
Texas,"Denton County, TX",79.59,2.14
Texas,"Dickens County, TX",79.9,1.29
Texas,"Dimmit County, TX",78.4,1.34
Texas,"Donley County, TX",79.1,1.92
Texas,"Duval County, TX",81.7,2.53
Texas,"Eastland County, TX",75.62,1.81
Texas,"Ector County, TX",75.1,1.53
Texas,"Edwards County, TX",80.5,1.24
Texas,"El Paso County, TX",78.5,1.94
Texas,"Ellis County, TX",77.77,1.69
Texas,"Erath County, TX",79.71,1.68
Texas,"Falls County, TX",76.43,1.78
Texas,"Fannin County, TX",76.68,1.59
Texas,"Fayette County, TX",79.16,1.75
Texas,"Fisher County, TX",77.85,1.81
Texas,"Floyd County, TX",77.8,1.0
Texas,"Foard County, TX",82.2,2.9
Texas,"Fort Bend County, TX",80.35,2.19
Texas,"Franklin County, TX",76.47,1.57
Texas,"Freestone County, TX",76.11,2.07
Texas,"Frio County, TX",76.93,1.74
Texas,"Gaines County, TX",78.4,1.6
Texas,Galveston County,,
Texas,"Galveston County, TX",76.85,1.87
Texas,"Garza County, TX",75.8,1.19
Texas,"Gillespie County, TX",80.46,1.36
Texas,"Glasscock County, TX",81.2,2.11
Texas,"Goliad County, TX",79.6,1.56
Texas,"Gonzales County, TX",78.18,1.66
Texas,"Gray County, TX",76.16,1.81
Texas,"Grayson County, TX",75.35,1.55
Texas,"Gregg County, TX",75.52,1.67
Texas,"Grimes County, TX",78.75,1.87
Texas,"Guadalupe County, TX",79.05,1.98
Texas,"Hale County, TX",77.82,1.68
Texas,"Hall County, TX",75.7,1.28
Texas,"Hamilton County, TX",78.57,2.17
Texas,"Hansford County, TX",78.8,1.3
Texas,"Hardeman County, TX",77.4,1.51
Texas,"Hardin County, TX",76.16,1.66
Texas,"Harris County, TX",77.95,2.08
Texas,"Harrison County, TX",75.87,1.86
Texas,"Hartley County, TX",83.5,1.39
Texas,"Haskell County, TX",79.25,1.42
Texas,"Hays County, TX",78.84,1.92
Texas,"Hemphill County, TX",80.2,1.67
Texas,"Henderson County, TX",75.45,1.61
Texas,"Hidalgo County, TX",80.35,2.19
Texas,"Hill County, TX",76.21,1.61
Texas,"Hockley County, TX",76.86,1.75
Texas,"Hood County, TX",77.47,1.59
Texas,"Hopkins County, TX",76.66,1.58
Texas,"Houston County, TX",77.16,1.74
Texas,"Howard County, TX",73.76,1.81
Texas,"Hudspeth County, TX",77.2,1.06
Texas,"Hunt County, TX",76.02,1.68
Texas,"Hutchinson County, TX",74.6,1.49
Texas,"Irion County, TX",79.2,1.21
Texas,"Jack County, TX",76.8,2.29
Texas,"Jackson County, TX",78.73,1.46
Texas,"Jasper County, TX",75.24,1.54
Texas,"Jeff Davis County, TX",82.2,1.36
Texas,Jefferson County,,
Texas,"Jefferson County, TX",74.96,1.85
Texas,"Jim Hogg County, TX",76.1,2.06
Texas,"Jim Wells County, TX",76.63,1.73
Texas,"Johnson County, TX",76.99,1.52
Texas,"Jones County, TX",73.45,1.73
Texas,"Karnes County, TX",79.28,2.04
Texas,"Kaufman County, TX",76.44,1.59
Texas,"Kendall County, TX",81.13,1.86
Texas,Kenedy County,,
Texas,"Kenedy County, TX",,
Texas,"Kent County, TX",,
Texas,"Kerr County, TX",78.44,1.66
Texas,"Kimble County, TX",81.7,2.48
Texas,"King County, TX",,
Texas,"Kinney County, TX",,
Texas,Kleberg County,,
Texas,"Kleberg County, TX",76.58,1.21
Texas,"Knox County, TX",77.05,1.53
Texas,"La Salle County, TX",79.2,1.73
Texas,"Lamar County, TX",74.39,1.58
Texas,"Lamb County, TX",77.08,1.33
Texas,"Lampasas County, TX",78.47,1.99
Texas,"Lavaca County, TX",78.98,1.76
Texas,"Lee County, TX",78.3,1.55
Texas,"Leon County, TX",81.93,2.21
Texas,"Liberty County, TX",76.11,1.64
Texas,"Limestone County, TX",76.3,2.17
Texas,"Lipscomb County, TX",81.25,1.54
Texas,"Live Oak County, TX",78.65,2.01
Texas,"Llano County, TX",78.84,2.07
Texas,"Loving County, TX",,
Texas,"Lubbock County, TX",76.93,1.81
Texas,"Lynn County, TX",78.67,1.87
Texas,"Madison County, TX",74.93,1.74
Texas,"Marion County, TX",72.53,1.99
Texas,"Martin County, TX",84.2,2.85
Texas,"Mason County, TX",83.2,1.86
Texas,Matagorda County,,
Texas,"Matagorda County, TX",76.36,1.81
Texas,"Maverick County, TX",78.49,1.59
Texas,"McCulloch County, TX",78.47,1.5
Texas,"McLennan County, TX",76.8,1.67
Texas,"McMullen County, TX",,
Texas,"Medina County, TX",79.7,1.71
Texas,"Menard County, TX",86.4,2.82
Texas,"Midland County, TX",78.12,1.7
Texas,"Milam County, TX",77.59,1.95
Texas,"Mills County, TX",80.8,1.92
Texas,"Mitchell County, TX",79.1,1.78
Texas,"Montague County, TX",75.24,1.81
Texas,"Montgomery County, TX",78.03,1.65
Texas,"Moore County, TX",78.55,1.66
Texas,"Morris County, TX",77.73,1.93
Texas,"Motley County, TX",75.7,0.79
Texas,"Nacogdoches County, TX",75.93,1.69
Texas,"Navarro County, TX",77.47,1.51
Texas,"Newton County, TX",76.82,2.41
Texas,"Nolan County, TX",75.64,1.92
Texas,Nueces County,,
Texas,"Nueces County, TX",77.3,1.79
Texas,"Ochiltree County, TX",78.4,1.76
Texas,"Oldham County, TX",79.0,1.06
Texas,"Orange County, TX",74.47,1.58
Texas,"Palo Pinto County, TX",76.4,1.79
Texas,"Panola County, TX",76.27,1.5
Texas,"Parker County, TX",77.41,1.62
Texas,"Parmer County, TX",79.3,1.2
Texas,"Pecos County, TX",77.8,1.48
Texas,"Polk County, TX",74.22,1.49
Texas,"Potter County, TX",74.75,1.75
Texas,"Presidio County, TX",78.85,1.35
Texas,"Rains County, TX",80.45,1.95
Texas,"Randall County, TX",78.14,1.6
Texas,"Reagan County, TX",77.5,2.6
Texas,"Real County, TX",78.3,0.89
Texas,"Red River County, TX",75.9,1.65
Texas,"Reeves County, TX",77.22,1.82
Texas,"Refugio County, TX",76.75,1.27
Texas,"Roberts County, TX",78.6,2.35
Texas,"Robertson County, TX",78.78,2.2
Texas,"Rockwall County, TX",78.99,1.61
Texas,"Runnels County, TX",78.58,2.14
Texas,"Rusk County, TX",76.22,1.47
Texas,"Sabine County, TX",75.8,1.67
Texas,"San Augustine County, TX",74.13,2.27
Texas,"San Jacinto County, TX",74.6,1.37
Texas,"San Patricio County, TX",77.11,1.9
Texas,"San Saba County, TX",79.55,1.6
Texas,"Schleicher County, TX",85.3,2.52
Texas,"Scurry County, TX",76.3,1.66
Texas,"Shackelford County, TX",80.3,1.37
Texas,"Shelby County, TX",75.18,1.64
Texas,"Sherman County, TX",87.3,2.61
Texas,"Smith County, TX",77.34,1.67
Texas,"Somervell County, TX",78.65,2.26
Texas,"Starr County, TX",77.39,1.71
Texas,"Stephens County, TX",76.63,2.03
Texas,"Sterling County, TX",84.0,3.0
Texas,"Stonewall County, TX",76.7,1.91
Texas,"Sutton County, TX",79.6,1.32
Texas,"Swisher County, TX",80.6,1.75
Texas,"Tarrant County, TX",77.54,1.92
Texas,"Taylor County, TX",75.3,1.67
Texas,"Terrell County, TX",79.6,1.6
Texas,"Terry County, TX",76.2,1.36
Texas,"Throckmorton County, TX",78.4,2.46
Texas,"Titus County, TX",76.54,1.82
Texas,"Tom Green County, TX",77.26,1.66
Texas,"Travis County, TX",79.77,2.13
Texas,"Trinity County, TX",77.14,1.76
Texas,"Tyler County, TX",77.12,1.93
Texas,"Upshur County, TX",75.99,1.42
Texas,"Upton County, TX",80.25,2.07
Texas,"Uvalde County, TX",78.68,1.67
Texas,"Val Verde County, TX",78.94,1.94
Texas,"Van Zandt County, TX",77.81,1.4
Texas,"Victoria County, TX",77.47,1.73
Texas,"Walker County, TX",77.42,1.72
Texas,"Waller County, TX",80.1,1.57
Texas,"Ward County, TX",77.57,1.77
Texas,"Washington County, TX",78.6,1.32
Texas,"Webb County, TX",78.63,2.36
Texas,"Wharton County, TX",77.6,1.98
Texas,"Wheeler County, TX",77.0,1.66
Texas,"Wichita County, TX",74.46,1.86
Texas,"Wilbarger County, TX",75.63,1.66
Texas,Willacy County,,
Texas,"Willacy County, TX",78.75,1.23
Texas,"Williamson County, TX",79.35,2.02
Texas,"Wilson County, TX",79.86,2.0
Texas,"Winkler County, TX",75.57,1.77
Texas,"Wise County, TX",78.42,1.77
Texas,"Wood County, TX",76.0,1.57
Texas,"Yoakum County, TX",78.5,1.42
Texas,"Young County, TX",75.27,1.59
Texas,"Zapata County, TX",78.77,1.87
Texas,"Zavala County, TX",77.58,1.82
Utah,"Beaver County, UT",80.2,1.65
Utah,"Box Elder County, UT",79.23,1.62
Utah,"Cache County, UT",80.66,1.89
Utah,"Carbon County, UT",75.62,1.5
Utah,"Daggett County, UT",,
Utah,"Davis County, UT",80.32,1.94
Utah,"Duchesne County, UT",80.7,1.82
Utah,"Emery County, UT",81.87,1.78
Utah,"Garfield County, UT",86.25,2.6
Utah,"Grand County, UT",77.1,2.02
Utah,"Iron County, UT",79.19,1.66
Utah,"Juab County, UT",79.05,1.24
Utah,"Kane County, UT",82.1,2.12
Utah,"Millard County, UT",82.5,1.94
Utah,"Morgan County, UT",78.4,1.71
Utah,"Piute County, UT",77.4,0.86
Utah,"Rich County, UT",79.0,0.78
Utah,"Salt Lake County, UT",78.88,1.89
Utah,"San Juan County, UT",76.88,1.21
Utah,"Sanpete County, UT",79.6,1.29
Utah,"Sevier County, UT",78.96,1.5
Utah,"Summit County, UT",81.57,2.36
Utah,"Tooele County, UT",77.84,1.55
Utah,"Uintah County, UT",78.6,1.41
Utah,"Utah County, UT",79.95,2.08
Utah,"Wasatch County, UT",79.53,1.59
Utah,"Washington County, UT",81.06,1.73
Utah,"Wayne County, UT",89.3,2.68
Utah,"Weber County, UT",77.55,1.74
Vermont,"Addison County, VT",82.04,1.83
Vermont,"Bennington County, VT",82.13,1.95
Vermont,"Caledonia County, VT",81.58,1.9
Vermont,"Chittenden County, VT",81.13,1.95
Vermont,"Essex County, VT",78.27,1.68
Vermont,"Franklin County, VT",78.99,1.41
Vermont,"Grand Isle County, VT",79.7,1.3
Vermont,"Lamoille County, VT",80.64,1.68
Vermont,"Orange County, VT",82.27,1.97
Vermont,"Orleans County, VT",80.42,1.9
Vermont,"Rutland County, VT",80.13,1.93
Vermont,"Washington County, VT",81.16,1.87
Vermont,"Windham County, VT",80.45,1.81
Vermont,"Windsor County, VT",82.29,1.95
Virginia,Accomack County,,
Virginia,"Accomack County, VA",76.89,2.1
Virginia,"Albemarle County, VA",81.03,1.79
Virginia,"Alexandria city, VA",81.35,2.28
Virginia,"Alleghany County, VA",76.78,2.15
Virginia,"Amelia County, VA",76.25,1.35
Virginia,"Amherst County, VA",76.66,1.63
Virginia,"Appomattox County, VA",77.2,1.4
Virginia,"Arlington County, VA",82.05,2.25
Virginia,"Augusta County, VA",78.31,1.38
Virginia,"Bath County, VA",77.4,2.2
Virginia,"Bedford County, VA",77.67,1.64
Virginia,"Bland County, VA",74.85,1.68
Virginia,"Botetourt County, VA",78.03,1.59
Virginia,"Bristol city, VA",73.78,1.64
Virginia,"Brunswick County, VA",75.95,1.45
Virginia,"Buchanan County, VA",74.19,1.88
Virginia,"Buckingham County, VA",77.82,1.64
Virginia,"Buena Vista city, VA",73.7,0.67
Virginia,"Campbell County, VA",76.49,1.41
Virginia,"Caroline County, VA",76.26,1.68
Virginia,"Carroll County, VA",76.4,1.44
Virginia,"Charles City County, VA",76.83,2.09
Virginia,"Charlotte County, VA",77.3,1.56
Virginia,"Charlottesville city, VA",79.11,2.02
Virginia,"Chesapeake city, VA",77.37,1.63
Virginia,"Chesterfield County, VA",78.98,2.02
Virginia,"Clarke County, VA",80.1,2.11
Virginia,"Colonial Heights city, VA",76.88,1.44
Virginia,"Covington city, VA",75.95,1.87
Virginia,"Craig County, VA",79.5,2.04
Virginia,"Culpeper County, VA",78.2,1.63
Virginia,"Cumberland County, VA",76.95,1.92
Virginia,"Danville city, VA",73.02,1.69
Virginia,"Dickenson County, VA",73.6,1.4
Virginia,"Dinwiddie County, VA",76.04,1.95
Virginia,"Emporia city, VA",71.35,1.81
Virginia,"Essex County, VA",78.0,1.56
Virginia,"Fairfax County, VA",82.59,2.31
Virginia,"Fairfax city, VA",82.6,1.61
Virginia,"Falls Church city, VA",83.8,1.63
Virginia,"Fauquier County, VA",79.27,1.95
Virginia,"Floyd County, VA",78.07,1.58
Virginia,"Fluvanna County, VA",80.0,1.37
Virginia,"Franklin County, VA",76.81,1.6
Virginia,"Franklin city, VA",74.5,1.07
Virginia,"Frederick County, VA",78.54,1.43
Virginia,"Fredericksburg city, VA",78.96,1.61
Virginia,"Galax city, VA",75.15,1.74
