State,County,LifeExpectancy,LifeExpectancyStandardError
Alabama,Madison County,72.0,1.4177
Alabama,Madison County,78.30946714719724,1.8558322362542448
Alabama,Madison County,74.0,2.6401
Alabama,Madison County,67.3,1.7295
Alabama,Madison County,80.5,2.1023
Alabama,Madison County,78.30946714719724,1.8558322362542448
Alabama,Madison County,83.3,1.8297
Alabama,Madison County,81.9,1.8455
Alabama,Madison County,77.4,1.3989
Alabama,Madison County,79.8,1.4624
Alabama,Madison County,80.5,0.7159
Alabama,Madison County,79.9,1.4066
Alabama,Madison County,79.2,1.2774
Alabama,Madison County,85.1,2.7095
Alabama,Madison County,64.2,1.9922
Alabama,Madison County,73.8,2.4755
Alabama,Madison County,77.1,1.2086
Alabama,Madison County,77.9,2.1797
Alabama,Madison County,75.3,1.6283
Alabama,Madison County,74.5,1.5214
Alabama,Madison County,78.30946714719724,1.8558322362542448
Alabama,Madison County,75.5,1.6407
Alabama,Madison County,79.2,1.8483
Alabama,Madison County,75.6,1.2896
Alabama,Madison County,82.6,1.8879
Alabama,Madison County,79.8,1.5839
Alabama,Madison County,78.7,1.4704
Alabama,Madison County,80.8,2.1949
Alabama,Madison County,79.1,1.8979
Alabama,Madison County,76.0,1.0589
Alabama,Madison County,81.1,3.213
Alabama,Madison County,78.6,1.0502
Alabama,Madison County,80.0,1.5485
Alabama,Madison County,73.7,1.5699
Alabama,Madison County,82.8,2.4539
Alabama,Madison County,83.1,2.1637
Alabama,Madison County,79.7,2.0011
Alabama,Madison County,78.30946714719724,1.8558322362542448
Alabama,Madison County,76.9,1.5524
Alabama,Madison County,78.9,1.3546
Alabama,Madison County,78.30946714719724,1.8558322362542448
Alabama,Madison County,83.9,2.756
Alabama,Madison County,75.6,1.2873
Alabama,Madison County,73.3,1.0761
Alabama,Marengo County,73.0,1.3854
Alabama,Marengo County,75.3,0.7575
Alabama,Marengo County,73.5,2.0321
Alabama,Marengo County,74.4,1.4558
Alabama,Marengo County,76.0,2.1989
Alabama,Marengo County,79.0,1.5142
Alabama,Marion County,71.4,1.4203
Alabama,Marion County,73.1,1.7962
Alabama,Marion County,78.30946714719724,1.8558322362542448
Alabama,Marion County,74.9,1.2927
Alabama,Marion County,74.6,1.2667
Alabama,Marion County,75.8,1.728
Alabama,Marion County,75.6,1.4134
Alabama,Marion County,75.1,1.4436
Alabama,Marshall County,72.7,1.6038
Alabama,Marshall County,74.8,1.4989
Alabama,Marshall County,79.5,2.1139
Alabama,Marshall County,74.6,1.2905
Alabama,Marshall County,77.1,0.4633
Alabama,Marshall County,75.1,1.342
Alabama,Marshall County,74.9,1.0703
Alabama,Marshall County,73.7,0.9629
Alabama,Marshall County,73.8,1.3855
Alabama,Marshall County,74.7,1.0813
Alabama,Marshall County,74.3,1.4159
Alabama,Marshall County,75.1,1.6653
Alabama,Marshall County,77.9,1.431
Alabama,Marshall County,73.2,1.5244
Alabama,Marshall County,76.4,2.0238
Alabama,Marshall County,72.4,1.2348
Alabama,Marshall County,72.4,1.6293
Alabama,Marshall County,74.4,1.2851
Alabama,Mobile County,78.4,1.3048
Alabama,Mobile County,69.9,2.5851
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,74.5,2.0919
Alabama,Mobile County,71.2,1.0042
Alabama,Mobile County,69.7,1.7099
Alabama,Mobile County,71.2,0.9314
Alabama,Mobile County,72.6,1.2713
Alabama,Mobile County,73.0,1.7483
Alabama,Mobile County,77.1,1.891
Alabama,Mobile County,71.2,1.6796
Alabama,Mobile County,72.0,1.8313
Alabama,Mobile County,74.3,2.0342
Alabama,Mobile County,71.5,1.6928
Alabama,Mobile County,75.2,3.5146
Alabama,Mobile County,68.6,1.6224
Alabama,Mobile County,71.2,1.277
Alabama,Mobile County,72.7,1.1508
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,75.1,2.7809
Alabama,Mobile County,73.2,1.4732
Alabama,Mobile County,74.7,2.4625
Alabama,Mobile County,78.1,1.5362
Alabama,Mobile County,71.7,1.3435
Alabama,Mobile County,71.1,1.7993
Alabama,Mobile County,65.2,2.155
Alabama,Mobile County,69.0,1.882
Alabama,Mobile County,69.4,2.114
Alabama,Mobile County,77.6,2.0162
Alabama,Mobile County,72.6,1.6778
Alabama,Mobile County,68.1,2.6502
Alabama,Mobile County,72.1,2.1106
Alabama,Mobile County,75.0,1.2476
Alabama,Mobile County,78.9,1.988
Alabama,Mobile County,73.5,1.6632
Alabama,Mobile County,79.8,1.1743
Alabama,Mobile County,72.8,1.9586
Alabama,Mobile County,77.0,1.5397
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,80.4,3.4163
Alabama,Mobile County,78.6,2.214
Alabama,Mobile County,82.6,1.4793
Alabama,Mobile County,74.7,1.7549
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,76.7,2.0359
Alabama,Mobile County,75.9,1.3614
Alabama,Mobile County,76.4,1.4977
Alabama,Mobile County,74.7,1.6164
Alabama,Mobile County,77.8,1.1906
Alabama,Mobile County,77.8,2.9082
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,78.1,1.6175
Alabama,Mobile County,77.6,1.7671
Alabama,Mobile County,76.8,1.2937
Alabama,Mobile County,80.3,1.8514
Alabama,Mobile County,81.4,1.7013
Alabama,Mobile County,78.3,3.0176
Alabama,Mobile County,76.6,3.5654
Alabama,Mobile County,79.4,2.1299
Alabama,Mobile County,78.1,1.6195
Alabama,Mobile County,79.7,1.5396
Alabama,Mobile County,75.7,0.7614
Alabama,Mobile County,66.2,2.4055
Alabama,Mobile County,68.0,2.1861
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,66.2,2.0761
Alabama,Mobile County,65.7,3.5158
Alabama,Mobile County,71.4,2.0859
Alabama,Mobile County,72.1,2.1157
Alabama,Mobile County,68.4,1.9729
Alabama,Mobile County,67.7,2.0031
Alabama,Mobile County,69.0,2.0154
Alabama,Mobile County,73.5,1.7918
Alabama,Mobile County,76.4,1.7102
Alabama,Mobile County,72.0,1.7604
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,78.0,1.4501
Alabama,Mobile County,75.4,1.7958
Alabama,Mobile County,71.9,1.5218
Alabama,Mobile County,71.0,1.2796
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,72.0,1.3269
Alabama,Mobile County,73.3,1.6481
Alabama,Mobile County,76.4,1.5813
Alabama,Mobile County,72.5,1.1874
Alabama,Mobile County,74.7,0.9668
Alabama,Mobile County,76.6,1.0542
Alabama,Mobile County,76.0,1.7096
Alabama,Mobile County,75.6,1.8967
Alabama,Mobile County,79.2,1.4204
Alabama,Mobile County,77.1,1.8185
Alabama,Mobile County,79.3,1.9081
Alabama,Mobile County,78.0,1.573
Alabama,Mobile County,74.7,1.306
Alabama,Mobile County,76.6,1.5459
Alabama,Mobile County,72.6,1.2917
Alabama,Mobile County,72.9,1.967
Alabama,Mobile County,72.5,1.6307
Alabama,Mobile County,79.5,1.4553
Alabama,Mobile County,72.9,1.8858
Alabama,Mobile County,73.5,1.3448
Alabama,Mobile County,74.8,1.2196
Alabama,Mobile County,75.7,1.157
Alabama,Mobile County,75.7,1.7733
Alabama,Mobile County,69.2,1.6401
Alabama,Mobile County,75.9,1.2295
Alabama,Mobile County,77.8,3.1751
Alabama,Mobile County,74.8,1.7174
Alabama,Mobile County,73.6,1.1088
Alabama,Mobile County,72.3,1.2903
Alabama,Mobile County,71.2,1.3013
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Mobile County,66.0,2.3795
Alabama,Mobile County,78.30946714719724,1.8558322362542448
Alabama,Monroe County,74.8,3.4615
Alabama,Monroe County,75.0,1.7998
Alabama,Monroe County,76.4,3.4064
Alabama,Monroe County,74.6,1.202
Alabama,Monroe County,73.5,1.0795
Alabama,Monroe County,76.1,1.3234
Alabama,Monroe County,74.9,1.6759
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,71.4,1.9877
Alabama,Montgomery County,63.6,2.1155
Alabama,Montgomery County,69.5,1.3815
Alabama,Montgomery County,75.4,2.5304
Alabama,Montgomery County,67.4,3.2632
Alabama,Montgomery County,73.2,3.4758
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,69.4,1.6971
Alabama,Montgomery County,70.6,2.566
Alabama,Montgomery County,65.3,2.9041
Alabama,Montgomery County,77.1,1.4052
Alabama,Montgomery County,73.2,1.9083
Alabama,Montgomery County,71.8,1.7316
Alabama,Montgomery County,74.5,1.3579
Alabama,Montgomery County,75.6,1.3772
Alabama,Montgomery County,75.5,1.52
Alabama,Montgomery County,78.2,1.4236
Alabama,Montgomery County,74.1,1.0113
Alabama,Montgomery County,71.2,1.9225
Alabama,Montgomery County,69.0,2.6844
Alabama,Montgomery County,71.3,3.8203
Alabama,Montgomery County,72.9,1.105
Alabama,Montgomery County,72.7,1.0535
Alabama,Montgomery County,77.6,0.8509
Alabama,Montgomery County,77.5,1.2898
Alabama,Montgomery County,74.5,1.4834
Alabama,Montgomery County,75.1,1.5559
Alabama,Montgomery County,72.2,2.0338
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,74.5,1.5434
Alabama,Montgomery County,79.5,1.4875
Alabama,Montgomery County,79.6,1.6037
Alabama,Montgomery County,74.3,1.5931
Alabama,Montgomery County,70.4,1.4179
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,72.8,1.9383
Alabama,Montgomery County,73.9,1.4736
Alabama,Montgomery County,76.7,1.4284
Alabama,Montgomery County,84.2,1.6066
Alabama,Montgomery County,78.6,1.7201
Alabama,Montgomery County,79.0,1.1259
Alabama,Montgomery County,77.3,1.6657
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,74.5,3.0972
Alabama,Montgomery County,77.2,2.7907
Alabama,Montgomery County,81.2,2.4867
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,70.3,1.4326
Alabama,Montgomery County,78.4,2.6833
Alabama,Montgomery County,80.3,2.0924
Alabama,Montgomery County,74.5,1.9129
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,82.6,3.4289
Alabama,Montgomery County,77.9,1.7794
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,80.2,2.8229
Alabama,Montgomery County,71.8,2.7855
Alabama,Montgomery County,78.30946714719724,1.8558322362542448
Alabama,Montgomery County,76.4,1.4406
Alabama,Montgomery County,71.6,1.5533
Alabama,Montgomery County,74.0,1.3575
Alabama,Montgomery County,72.6,1.9911
Alabama,Morgan County,69.0,1.7536
Alabama,Morgan County,80.1,1.2413
Alabama,Morgan County,77.6,2.62
Alabama,Morgan County,73.8,1.3587
Alabama,Morgan County,70.2,1.4986
Alabama,Morgan County,73.0,1.9053
Alabama,Morgan County,74.5,1.6931
Alabama,Morgan County,72.8,1.4298
Alabama,Morgan County,71.8,2.0702
Alabama,Morgan County,77.7,1.3772
Alabama,Morgan County,75.9,2.8839
Alabama,Morgan County,78.7,1.4119
Alabama,Morgan County,83.8,3.3562
Alabama,Morgan County,77.2,2.8925
Alabama,Morgan County,76.3,2.0327
Alabama,Morgan County,73.1,1.6452
Alabama,Morgan County,74.4,0.9812
Alabama,Morgan County,77.2,1.0652
Alabama,Morgan County,77.5,1.9537
Alabama,Morgan County,76.7,1.3887
Alabama,Morgan County,78.4,1.697
Alabama,Morgan County,78.1,1.1956
Alabama,Morgan County,78.30946714719724,1.8558322362542448
Alabama,Morgan County,72.9,2.0179
Alabama,Morgan County,76.1,1.0944
Alabama,Morgan County,77.0,2.0323
Alabama,Morgan County,73.1,1.504
Alabama,Perry County,78.30946714719724,1.8558322362542448
Alabama,Perry County,70.4,1.6941
Alabama,Perry County,77.4,1.8825
Alabama,Pickens County,75.0,1.7262
Alabama,Pickens County,75.5,1.4328
Alabama,Pickens County,74.7,1.6426
Alabama,Pickens County,74.6,1.7687
Alabama,Pickens County,71.8,1.1327
Alabama,Pike County,73.2,2.541
Alabama,Pike County,74.7,1.7349
Alabama,Pike County,78.30946714719724,1.8558322362542448
Alabama,Pike County,76.2,1.9163
Alabama,Pike County,73.4,0.9468
Alabama,Pike County,75.3,1.0171
Alabama,Pike County,83.3,3.2207
Alabama,Pike County,71.9,1.2161
Alabama,Randolph County,74.5,2.1028
Alabama,Randolph County,73.9,1.6681
Alabama,Randolph County,78.5,1.5374
Alabama,Randolph County,72.2,0.7379
Alabama,Randolph County,74.0,0.974
Alabama,Randolph County,73.6,1.316
Alabama,Russell County,70.5,1.7281
Alabama,Russell County,70.6,1.6558
Alabama,Russell County,77.4,1.5735
Alabama,Russell County,77.8,1.6553
Alabama,Russell County,69.3,2.8968
Alabama,Russell County,71.4,1.2824
Alabama,Russell County,69.3,1.6022
Alabama,Russell County,75.3,1.7201
Alabama,Russell County,70.4,1.1441
Alabama,Russell County,74.4,1.0776
Alabama,Russell County,73.7,1.4936
Alabama,Russell County,72.2,1.0296
Alabama,Russell County,74.1,1.8328
Alabama,St. Clair County,77.0,1.5793
Alabama,St. Clair County,78.2,1.8218
Alabama,St. Clair County,78.30946714719724,1.8558322362542448
Alabama,St. Clair County,74.9,2.2391
Alabama,St. Clair County,72.0,1.1931
Alabama,St. Clair County,73.2,1.0734
Alabama,St. Clair County,79.1,1.6133
Alabama,St. Clair County,74.5,1.3829
Alabama,St. Clair County,71.0,1.671
Alabama,St. Clair County,71.7,1.2675
Alabama,St. Clair County,75.1,1.2307
Alabama,St. Clair County,76.8,1.0768
Alabama,St. Clair County,73.0,1.1372
Alabama,Shelby County,72.8,1.0788
Alabama,Shelby County,76.7,3.2302
Alabama,Shelby County,79.7,1.3901
Alabama,Shelby County,79.3,2.0663
Alabama,Shelby County,83.3,2.5755
Alabama,Shelby County,78.7,1.6585
Alabama,Shelby County,77.6,1.59
Alabama,Shelby County,83.6,3.1424
Alabama,Shelby County,88.2,2.614
Alabama,Shelby County,81.0,1.4973
Alabama,Shelby County,79.8,1.1957
Alabama,Shelby County,80.6,1.4998
Alabama,Shelby County,75.1,1.5384
Alabama,Shelby County,78.9,1.2726
Alabama,Shelby County,78.8,1.7763
Alabama,Shelby County,78.0,1.8159
Alabama,Shelby County,76.8,1.3403
Alabama,Shelby County,72.2,1.7952
Alabama,Shelby County,76.6,1.2866
Alabama,Shelby County,80.2,2.1856
Alabama,Shelby County,81.1,2.0536
Alabama,Shelby County,80.6,2.0163
Alabama,Shelby County,83.3,2.0536
Alabama,Shelby County,79.6,2.8798
Alabama,Shelby County,78.30946714719724,1.8558322362542448
Alabama,Shelby County,76.5,3.9782
Alabama,Shelby County,78.9,2.446
Alabama,Shelby County,77.4,1.477
Alabama,Shelby County,83.0,2.9234
Alabama,Shelby County,82.1,2.4667
Alabama,Shelby County,75.3,1.5006
Alabama,Shelby County,76.5,3.3134
Alabama,Shelby County,74.3,2.4936
Alabama,Shelby County,74.6,1.9227
Alabama,Shelby County,78.30946714719724,1.8558322362542448
Alabama,Shelby County,73.4,1.2522
Alabama,Shelby County,79.4,1.2913
Alabama,Shelby County,80.0,1.9841
Alabama,Shelby County,78.3,1.8798
Alabama,Shelby County,77.5,1.2632
Alabama,Shelby County,81.0,3.035
Alabama,Shelby County,77.0,1.3187
Alabama,Shelby County,77.9,2.0909
Alabama,Shelby County,74.7,1.5325
Alabama,Shelby County,73.9,1.7282
Alabama,Shelby County,76.3,1.079
Alabama,Shelby County,75.5,2.121
Alabama,Shelby County,78.30946714719724,1.8558322362542448
Alabama,Sumter County,78.7,1.9615
Alabama,Sumter County,79.5,3.4494
Alabama,Sumter County,71.9,1.7844
Alabama,Sumter County,73.4,2.4203
Alabama,Talladega County,79.1,2.0843
Alabama,Talladega County,71.4,1.5022
Alabama,Talladega County,72.3,2.7936
Alabama,Talladega County,74.2,1.6466
Alabama,Talladega County,69.9,1.9535
Alabama,Talladega County,75.1,1.1027
Alabama,Talladega County,72.2,1.2956
Alabama,Talladega County,71.0,1.6289
Alabama,Talladega County,70.4,2.4337
Alabama,Talladega County,73.2,1.971
Alabama,Talladega County,72.9,0.9558
Alabama,Talladega County,73.8,1.843
Alabama,Talladega County,72.2,1.0824
Alabama,Talladega County,75.0,1.7933
Alabama,Talladega County,72.2,0.9511
Alabama,Talladega County,73.4,2.511
Alabama,Talladega County,75.9,1.8089
Alabama,Talladega County,71.3,1.5626
Alabama,Talladega County,72.4,2.8983
Alabama,Talladega County,66.4,1.8167
Alabama,Talladega County,71.6,1.4856
Alabama,Talladega County,74.0,1.5851
Alabama,Tallapoosa County,72.5,3.8873
Alabama,Tallapoosa County,74.1,1.5953
Alabama,Tallapoosa County,73.7,1.779
Alabama,Tallapoosa County,74.3,1.4245
Alabama,Tallapoosa County,75.2,0.9862
Alabama,Tallapoosa County,73.3,1.2302
Alabama,Tallapoosa County,80.9,1.9237
Alabama,Tallapoosa County,78.0,2.7502
Alabama,Tallapoosa County,72.2,1.1318
Alabama,Tallapoosa County,72.9,0.9239
Alabama,Tuscaloosa County,81.8,1.9132
Alabama,Tuscaloosa County,74.8,1.1377
Alabama,Tuscaloosa County,74.0,1.2712
Alabama,Tuscaloosa County,76.5,2.1074
Alabama,Tuscaloosa County,78.4,2.0001
Alabama,Tuscaloosa County,77.9,1.3506
Alabama,Tuscaloosa County,79.8,2.23
Alabama,Tuscaloosa County,75.2,0.9338
Alabama,Tuscaloosa County,72.5,1.7754
Alabama,Tuscaloosa County,74.8,1.9595
Alabama,Tuscaloosa County,76.1,0.8034
Alabama,Tuscaloosa County,73.3,1.2876
Alabama,Tuscaloosa County,80.8,1.4496
Alabama,Tuscaloosa County,83.7,1.6492
Alabama,Tuscaloosa County,73.8,1.4372
Alabama,Tuscaloosa County,69.6,1.4314
Alabama,Tuscaloosa County,71.6,1.2715
Alabama,Tuscaloosa County,74.5,1.0109
Alabama,Tuscaloosa County,75.7,1.8824
Alabama,Tuscaloosa County,73.6,2.1301
Alabama,Tuscaloosa County,73.5,1.5316
Alabama,Tuscaloosa County,74.4,2.1285
Alabama,Tuscaloosa County,73.2,1.9891
Alabama,Tuscaloosa County,74.4,1.9858
Alabama,Tuscaloosa County,78.30946714719724,1.8558322362542448
Alabama,Tuscaloosa County,78.30946714719724,1.8558322362542448
Alabama,Tuscaloosa County,78.30946714719724,1.8558322362542448
Alabama,Tuscaloosa County,78.30946714719724,1.8558322362542448
Alabama,Tuscaloosa County,71.3,1.0106
Alabama,Tuscaloosa County,74.2,1.7992
Alabama,Tuscaloosa County,71.0,1.7133
Alabama,Tuscaloosa County,74.5,1.8943
Alabama,Tuscaloosa County,63.8,2.5346
Alabama,Tuscaloosa County,75.0,2.1744
Alabama,Tuscaloosa County,74.8,1.6567
Alabama,Tuscaloosa County,76.5,1.3803
Alabama,Tuscaloosa County,72.0,1.1868
Alabama,Tuscaloosa County,76.3,1.2513
Alabama,Tuscaloosa County,77.7,2.3688
Alabama,Tuscaloosa County,75.2,3.0416
Alabama,Tuscaloosa County,75.5,2.1456
Alabama,Tuscaloosa County,72.4,1.9872
Alabama,Tuscaloosa County,76.8,1.4964
Alabama,Tuscaloosa County,75.7,1.8573
Alabama,Tuscaloosa County,78.30946714719724,1.8558322362542448
Alabama,Tuscaloosa County,76.4,1.49
Alabama,Tuscaloosa County,77.9,3.9372
Alabama,Walker County,68.6,1.3919
Alabama,Walker County,73.8,1.2197
Alabama,Walker County,73.6,1.0089
Alabama,Walker County,69.3,1.6203
Alabama,Walker County,75.1,1.7619
Alabama,Walker County,74.0,1.7034
Alabama,Walker County,71.8,1.2665
Alabama,Walker County,67.1,1.5364
Alabama,Walker County,71.5,1.3415
Alabama,Walker County,72.1,1.4588
Alabama,Walker County,70.1,2.0299
Alabama,Walker County,72.2,1.4611
Alabama,Walker County,70.1,1.2298
Alabama,Walker County,69.3,1.4286
Alabama,Walker County,74.7,1.2602
Alabama,Walker County,69.8,1.1564
Alabama,Walker County,71.6,1.5375
Alabama,Walker County,71.2,1.9261
Alabama,Washington County,74.0,2.1113
Alabama,Washington County,75.2,1.408
Alabama,Washington County,78.30946714719724,1.8558322362542448
Alabama,Washington County,76.3,2.2
Alabama,Washington County,74.0,1.1876
Alabama,Wilcox County,78.30946714719724,1.8558322362542448
Alabama,Wilcox County,74.8,1.4972
Alabama,Wilcox County,78.30946714719724,1.8558322362542448
Alabama,Wilcox County,73.7,2.2927
Alabama,Winston County,78.30946714719724,1.8558322362542448
Alabama,Winston County,75.8,1.647
Alabama,Winston County,79.6,2.2532
Alabama,Winston County,74.5,0.8982
Alabama,Winston County,74.3,1.2233
Alabama,Winston County,73.8,1.5784
Alabama,Winston County,71.9,2.0481
Alaska,Aleutians East Borough,86.9,1.5971
Alaska,Aleutians West Census Area,76.0,2.9207
Alaska,Aleutians West Census Area,79.5,1.8198
Alaska,Anchorage Municipality,81.3,1.5145
Alaska,Anchorage Municipality,77.6,1.2356
Alaska,Anchorage Municipality,80.0,3.8108
Alaska,Anchorage Municipality,78.30946714719724,1.8558322362542448
Alaska,Anchorage Municipality,81.0,2.7999
Alaska,Anchorage Municipality,81.5,2.9783
Alaska,Anchorage Municipality,78.30946714719724,1.8558322362542448
Alaska,Anchorage Municipality,78.30946714719724,1.8558322362542448
Alaska,Anchorage Municipality,78.0,1.4576
Alaska,Anchorage Municipality,69.2,2.4157
Alaska,Anchorage Municipality,74.3,2.5577
Alaska,Anchorage Municipality,76.0,2.0067
Alaska,Anchorage Municipality,76.7,1.3821
Alaska,Anchorage Municipality,76.9,2.8635
Alaska,Anchorage Municipality,78.30946714719724,1.8558322362542448
Alaska,Anchorage Municipality,69.8,1.894
Alaska,Anchorage Municipality,78.3,1.25
Alaska,Anchorage Municipality,72.4,2.7024
Alaska,Anchorage Municipality,67.3,3.2193
Alaska,Anchorage Municipality,81.0,0.926
Alaska,Anchorage Municipality,82.3,1.84
Alaska,Anchorage Municipality,74.5,3.6962
Alaska,Anchorage Municipality,79.9,1.6477
Alaska,Anchorage Municipality,79.5,1.8202
Alaska,Anchorage Municipality,81.2,2.8652
Alaska,Anchorage Municipality,76.8,1.0689
Alaska,Anchorage Municipality,79.4,1.4085
