ToDrop,State,County,LifeExpectancy,LifeExpectancyStandardError
521,Alabama,"Jefferson County, AL",78.7,0.9686
522,Alabama,"Jefferson County, AL",84.6,1.7128
523,Alabama,"Jefferson County, AL",80.3,2.088
524,Alabama,"Jefferson County, AL",74.2,2.9443
525,Alabama,"Jefferson County, AL",77.2,3.2691
526,Alabama,"Jefferson County, AL",82.9,2.25
527,Alabama,"Jefferson County, AL",77.8,1.7658
528,Alabama,"Jefferson County, AL",77.2,1.9731
529,Alabama,"Jefferson County, AL",78.30946714719724,1.8558322362542448
530,Alabama,"Jefferson County, AL",84.4,1.7173
531,Alabama,"Jefferson County, AL",71.9,2.4748
532,Alabama,"Jefferson County, AL",70.8,1.5535
533,Alabama,"Jefferson County, AL",70.3,1.7723
534,Alabama,"Jefferson County, AL",73.0,1.7873
535,Alabama,"Jefferson County, AL",69.7,2.3521
536,Alabama,"Jefferson County, AL",70.6,1.6258
537,Alabama,"Jefferson County, AL",68.7,1.7459
538,Alabama,"Jefferson County, AL",69.2,1.9917
539,Alabama,"Jefferson County, AL",72.8,1.5949
540,Alabama,"Jefferson County, AL",77.0,1.0659
541,Alabama,"Jefferson County, AL",76.7,3.0551
542,Alabama,"Jefferson County, AL",71.4,1.1408
543,Alabama,"Jefferson County, AL",70.8,2.2689
544,Alabama,"Jefferson County, AL",75.9,1.7241
545,Alabama,"Jefferson County, AL",75.1,1.0057
546,Alabama,"Jefferson County, AL",79.6,1.4037
547,Alabama,"Jefferson County, AL",73.8,0.8964
548,Alabama,"Jefferson County, AL",76.4,1.0876
549,Alabama,"Jefferson County, AL",79.0,1.4277
550,Alabama,"Jefferson County, AL",80.4,1.6923
551,Alabama,"Jefferson County, AL",81.1,1.4481
552,Alabama,"Jefferson County, AL",79.5,1.5142
553,Alabama,"Jefferson County, AL",78.5,1.2269
554,Alabama,"Jefferson County, AL",82.9,3.1296
555,Alabama,"Jefferson County, AL",81.4,1.2646
556,Alabama,"Jefferson County, AL",82.2,1.439
557,Alabama,"Lamar County, AL",73.7,1.0237
558,Alabama,"Lamar County, AL",74.4,1.1524
559,Alabama,"Lamar County, AL",76.5,3.1081
560,Alabama,"Lauderdale County, AL",72.0,1.9726
561,Alabama,"Lauderdale County, AL",70.0,1.4849
562,Alabama,"Lauderdale County, AL",65.7,2.2483
563,Alabama,"Lauderdale County, AL",75.9,1.2906
564,Alabama,"Lauderdale County, AL",72.8,1.6884
565,Alabama,"Lauderdale County, AL",67.3,1.8571
566,Alabama,"Lauderdale County, AL",72.7,0.8847
567,Alabama,"Lauderdale County, AL",77.4,1.0669
568,Alabama,"Lauderdale County, AL",72.9,1.5871
569,Alabama,"Lauderdale County, AL",77.4,1.2693
570,Alabama,"Lauderdale County, AL",77.9,1.2256
571,Alabama,"Lauderdale County, AL",75.6,1.2411
572,Alabama,"Lauderdale County, AL",75.7,1.9004
573,Alabama,"Lauderdale County, AL",74.8,1.3577
574,Alabama,"Lauderdale County, AL",79.7,1.0106
575,Alabama,"Lauderdale County, AL",74.6,2.2127
576,Alabama,"Lauderdale County, AL",77.3,1.0124
577,Alabama,"Lauderdale County, AL",76.9,1.1804
578,Alabama,"Lauderdale County, AL",77.9,1.7137
579,Alabama,"Lauderdale County, AL",74.5,1.1364
580,Alabama,"Lauderdale County, AL",75.8,1.6792
581,Alabama,"Lauderdale County, AL",77.6,1.8413
582,Alabama,"Lawrence County, AL",78.30946714719724,1.8558322362542448
583,Alabama,"Lawrence County, AL",72.5,1.0814
584,Alabama,"Lawrence County, AL",77.3,2.2844
585,Alabama,"Lawrence County, AL",73.1,1.3305
586,Alabama,"Lawrence County, AL",71.9,1.0342
587,Alabama,"Lawrence County, AL",72.2,1.3205
588,Alabama,"Lawrence County, AL",78.30946714719724,1.8558322362542448
589,Alabama,"Lawrence County, AL",76.2,3.4806
590,Alabama,"Lawrence County, AL",73.0,1.7418
591,Alabama,"Lee County, AL",79.1,2.4173
592,Alabama,"Lee County, AL",83.1,3.3373
593,Alabama,"Lee County, AL",79.4,1.1413
594,Alabama,"Lee County, AL",81.9,1.5283
595,Alabama,"Lee County, AL",73.5,1.1925
596,Alabama,"Lee County, AL",78.30946714719724,1.8558322362542448
597,Alabama,"Lee County, AL",78.30946714719724,1.8558322362542448
598,Alabama,"Lee County, AL",78.30946714719724,1.8558322362542448
599,Alabama,"Lee County, AL",78.30946714719724,1.8558322362542448
600,Alabama,"Lee County, AL",83.7,3.3614
601,Alabama,"Lee County, AL",77.9,2.6316
602,Alabama,"Lee County, AL",79.0,1.8145
603,Alabama,"Lee County, AL",78.3,0.9807
604,Alabama,"Lee County, AL",79.0,1.3896
605,Alabama,"Lee County, AL",76.5,1.6158
606,Alabama,"Lee County, AL",70.3,1.6483
607,Alabama,"Lee County, AL",75.7,2.5412
608,Alabama,"Lee County, AL",76.6,2.4285
609,Alabama,"Lee County, AL",76.5,2.1664
610,Alabama,"Lee County, AL",77.0,1.5745
611,Alabama,"Lee County, AL",77.3,1.422
612,Alabama,"Lee County, AL",74.7,2.9522
613,Alabama,"Lee County, AL",83.5,3.8998
614,Alabama,"Lee County, AL",76.1,1.9573
615,Alabama,"Lee County, AL",75.7,1.725
616,Alabama,"Lee County, AL",73.3,1.476
617,Alabama,"Lee County, AL",75.5,1.0338
618,Alabama,"Limestone County, AL",77.5,2.0957
619,Alabama,"Limestone County, AL",76.4,1.6975
620,Alabama,"Limestone County, AL",73.3,1.0571
621,Alabama,"Limestone County, AL",74.5,1.1486
622,Alabama,"Limestone County, AL",78.8,2.0418
623,Alabama,"Limestone County, AL",75.4,1.987
624,Alabama,"Limestone County, AL",71.6,1.4693
625,Alabama,"Limestone County, AL",72.1,1.9994
626,Alabama,"Limestone County, AL",74.7,1.2177
627,Alabama,"Limestone County, AL",72.7,2.0498
628,Alabama,"Limestone County, AL",78.3,1.1479
629,Alabama,"Limestone County, AL",78.1,1.2858
630,Alabama,"Limestone County, AL",80.3,1.5652
631,Alabama,"Limestone County, AL",75.7,1.8198
632,Alabama,"Limestone County, AL",75.9,1.2183
633,Alabama,"Limestone County, AL",80.4,1.3015
634,Alabama,"Lowndes County, AL",74.0,1.4858
635,Alabama,"Lowndes County, AL",76.9,2.5508
636,Alabama,"Lowndes County, AL",72.6,2.1308
637,Alabama,"Lowndes County, AL",71.3,1.5066
638,Alabama,"Macon County, AL",72.2,1.9872
639,Alabama,"Macon County, AL",74.5,1.5389
640,Alabama,"Macon County, AL",76.5,1.3233
641,Alabama,"Macon County, AL",72.9,2.2276
642,Alabama,"Macon County, AL",74.0,2.8119
643,Alabama,"Macon County, AL",78.30946714719724,1.8558322362542448
644,Alabama,"Macon County, AL",66.4,3.7956
645,Alabama,"Macon County, AL",71.1,2.1924
646,Alabama,"Macon County, AL",68.9,2.0075
647,Alabama,"Macon County, AL",73.4,2.0554
648,Alabama,"Macon County, AL",75.0,1.5866
649,Alabama,"Macon County, AL",78.9,3.6324
650,Alabama,"Madison County, AL",71.8,3.7386
651,Alabama,"Madison County, AL",72.0,1.1308
652,Alabama,"Madison County, AL",72.5,1.6079
653,Alabama,"Madison County, AL",76.6,2.1149
654,Alabama,"Madison County, AL",76.1,1.5102
655,Alabama,"Madison County, AL",73.5,1.5861
656,Alabama,"Madison County, AL",73.8,2.4549
657,Alabama,"Madison County, AL",75.8,2.2008
658,Alabama,"Madison County, AL",70.9,2.4925
659,Alabama,"Madison County, AL",73.5,1.5442
660,Alabama,"Madison County, AL",72.1,1.886
661,Alabama,"Madison County, AL",74.8,1.6016
662,Alabama,"Madison County, AL",78.1,1.5721
663,Alabama,"Madison County, AL",78.3,1.9529
664,Alabama,"Madison County, AL",73.6,1.2788
665,Alabama,"Madison County, AL",71.8,1.2296
666,Alabama,"Madison County, AL",73.8,1.8107
667,Alabama,"Madison County, AL",72.3,2.6188
668,Alabama,"Madison County, AL",78.1,1.7665
669,Alabama,"Madison County, AL",77.4,1.7238
670,Alabama,"Madison County, AL",74.7,1.5006
671,Alabama,"Madison County, AL",80.2,1.7273
672,Alabama,"Madison County, AL",81.2,1.4029
673,Alabama,"Madison County, AL",81.7,1.2587
674,Alabama,"Madison County, AL",81.6,0.7403
675,Alabama,"Madison County, AL",81.5,1.2056
676,Alabama,"Madison County, AL",78.8,1.5227
677,Alabama,"Madison County, AL",67.7,1.6527
678,Alabama,"Madison County, AL",69.5,1.9331
679,Alabama,"Madison County, AL",72.0,1.4177
680,Alabama,"Madison County, AL",78.30946714719724,1.8558322362542448
681,Alabama,"Madison County, AL",74.0,2.6401
682,Alabama,"Madison County, AL",67.3,1.7295
683,Alabama,"Madison County, AL",80.5,2.1023
684,Alabama,"Madison County, AL",78.30946714719724,1.8558322362542448
685,Alabama,"Madison County, AL",83.3,1.8297
686,Alabama,"Madison County, AL",81.9,1.8455
687,Alabama,"Madison County, AL",77.4,1.3989
688,Alabama,"Madison County, AL",79.8,1.4624
689,Alabama,"Madison County, AL",80.5,0.7159
690,Alabama,"Madison County, AL",79.9,1.4066
691,Alabama,"Madison County, AL",79.2,1.2774
692,Alabama,"Madison County, AL",85.1,2.7095
693,Alabama,"Madison County, AL",64.2,1.9922
694,Alabama,"Madison County, AL",73.8,2.4755
695,Alabama,"Madison County, AL",77.1,1.2086
696,Alabama,"Madison County, AL",77.9,2.1797
697,Alabama,"Madison County, AL",75.3,1.6283
698,Alabama,"Madison County, AL",74.5,1.5214
699,Alabama,"Madison County, AL",78.30946714719724,1.8558322362542448
700,Alabama,"Madison County, AL",75.5,1.6407
701,Alabama,"Madison County, AL",79.2,1.8483
702,Alabama,"Madison County, AL",75.6,1.2896
703,Alabama,"Madison County, AL",82.6,1.8879
704,Alabama,"Madison County, AL",79.8,1.5839
705,Alabama,"Madison County, AL",78.7,1.4704
706,Alabama,"Madison County, AL",80.8,2.1949
707,Alabama,"Madison County, AL",79.1,1.8979
708,Alabama,"Madison County, AL",76.0,1.0589
709,Alabama,"Madison County, AL",81.1,3.213
710,Alabama,"Madison County, AL",78.6,1.0502
711,Alabama,"Madison County, AL",80.0,1.5485
712,Alabama,"Madison County, AL",73.7,1.5699
713,Alabama,"Madison County, AL",82.8,2.4539
714,Alabama,"Madison County, AL",83.1,2.1637
715,Alabama,"Madison County, AL",79.7,2.0011
716,Alabama,"Madison County, AL",78.30946714719724,1.8558322362542448
717,Alabama,"Madison County, AL",76.9,1.5524
718,Alabama,"Madison County, AL",78.9,1.3546
719,Alabama,"Madison County, AL",78.30946714719724,1.8558322362542448
720,Alabama,"Madison County, AL",83.9,2.756
721,Alabama,"Madison County, AL",75.6,1.2873
722,Alabama,"Madison County, AL",73.3,1.0761
723,Alabama,"Marengo County, AL",73.0,1.3854
724,Alabama,"Marengo County, AL",75.3,0.7575
725,Alabama,"Marengo County, AL",73.5,2.0321
726,Alabama,"Marengo County, AL",74.4,1.4558
727,Alabama,"Marengo County, AL",76.0,2.1989
728,Alabama,"Marengo County, AL",79.0,1.5142
729,Alabama,"Marion County, AL",71.4,1.4203
730,Alabama,"Marion County, AL",73.1,1.7962
731,Alabama,"Marion County, AL",78.30946714719724,1.8558322362542448
732,Alabama,"Marion County, AL",74.9,1.2927
733,Alabama,"Marion County, AL",74.6,1.2667
734,Alabama,"Marion County, AL",75.8,1.728
735,Alabama,"Marion County, AL",75.6,1.4134
736,Alabama,"Marion County, AL",75.1,1.4436
737,Alabama,"Marshall County, AL",72.7,1.6038
738,Alabama,"Marshall County, AL",74.8,1.4989
739,Alabama,"Marshall County, AL",79.5,2.1139
740,Alabama,"Marshall County, AL",74.6,1.2905
741,Alabama,"Marshall County, AL",77.1,0.4633
742,Alabama,"Marshall County, AL",75.1,1.342
743,Alabama,"Marshall County, AL",74.9,1.0703
744,Alabama,"Marshall County, AL",73.7,0.9629
745,Alabama,"Marshall County, AL",73.8,1.3855
746,Alabama,"Marshall County, AL",74.7,1.0813
747,Alabama,"Marshall County, AL",74.3,1.4159
748,Alabama,"Marshall County, AL",75.1,1.6653
749,Alabama,"Marshall County, AL",77.9,1.431
750,Alabama,"Marshall County, AL",73.2,1.5244
751,Alabama,"Marshall County, AL",76.4,2.0238
752,Alabama,"Marshall County, AL",72.4,1.2348
753,Alabama,"Marshall County, AL",72.4,1.6293
754,Alabama,"Marshall County, AL",74.4,1.2851
755,Alabama,"Mobile County, AL",78.4,1.3048
756,Alabama,"Mobile County, AL",69.9,2.5851
757,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
758,Alabama,"Mobile County, AL",74.5,2.0919
759,Alabama,"Mobile County, AL",71.2,1.0042
760,Alabama,"Mobile County, AL",69.7,1.7099
761,Alabama,"Mobile County, AL",71.2,0.9314
762,Alabama,"Mobile County, AL",72.6,1.2713
763,Alabama,"Mobile County, AL",73.0,1.7483
764,Alabama,"Mobile County, AL",77.1,1.891
765,Alabama,"Mobile County, AL",71.2,1.6796
766,Alabama,"Mobile County, AL",72.0,1.8313
767,Alabama,"Mobile County, AL",74.3,2.0342
768,Alabama,"Mobile County, AL",71.5,1.6928
769,Alabama,"Mobile County, AL",75.2,3.5146
770,Alabama,"Mobile County, AL",68.6,1.6224
771,Alabama,"Mobile County, AL",71.2,1.277
772,Alabama,"Mobile County, AL",72.7,1.1508
773,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
774,Alabama,"Mobile County, AL",75.1,2.7809
775,Alabama,"Mobile County, AL",73.2,1.4732
776,Alabama,"Mobile County, AL",74.7,2.4625
777,Alabama,"Mobile County, AL",78.1,1.5362
778,Alabama,"Mobile County, AL",71.7,1.3435
779,Alabama,"Mobile County, AL",71.1,1.7993
780,Alabama,"Mobile County, AL",65.2,2.155
781,Alabama,"Mobile County, AL",69.0,1.882
782,Alabama,"Mobile County, AL",69.4,2.114
783,Alabama,"Mobile County, AL",77.6,2.0162
784,Alabama,"Mobile County, AL",72.6,1.6778
785,Alabama,"Mobile County, AL",68.1,2.6502
786,Alabama,"Mobile County, AL",72.1,2.1106
787,Alabama,"Mobile County, AL",75.0,1.2476
788,Alabama,"Mobile County, AL",78.9,1.988
789,Alabama,"Mobile County, AL",73.5,1.6632
790,Alabama,"Mobile County, AL",79.8,1.1743
791,Alabama,"Mobile County, AL",72.8,1.9586
792,Alabama,"Mobile County, AL",77.0,1.5397
793,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
794,Alabama,"Mobile County, AL",80.4,3.4163
795,Alabama,"Mobile County, AL",78.6,2.214
796,Alabama,"Mobile County, AL",82.6,1.4793
797,Alabama,"Mobile County, AL",74.7,1.7549
798,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
799,Alabama,"Mobile County, AL",76.7,2.0359
800,Alabama,"Mobile County, AL",75.9,1.3614
801,Alabama,"Mobile County, AL",76.4,1.4977
802,Alabama,"Mobile County, AL",74.7,1.6164
803,Alabama,"Mobile County, AL",77.8,1.1906
804,Alabama,"Mobile County, AL",77.8,2.9082
805,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
806,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
807,Alabama,"Mobile County, AL",78.1,1.6175
808,Alabama,"Mobile County, AL",77.6,1.7671
809,Alabama,"Mobile County, AL",76.8,1.2937
810,Alabama,"Mobile County, AL",80.3,1.8514
811,Alabama,"Mobile County, AL",81.4,1.7013
812,Alabama,"Mobile County, AL",78.3,3.0176
813,Alabama,"Mobile County, AL",76.6,3.5654
814,Alabama,"Mobile County, AL",79.4,2.1299
815,Alabama,"Mobile County, AL",78.1,1.6195
816,Alabama,"Mobile County, AL",79.7,1.5396
817,Alabama,"Mobile County, AL",75.7,0.7614
818,Alabama,"Mobile County, AL",66.2,2.4055
819,Alabama,"Mobile County, AL",68.0,2.1861
820,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
821,Alabama,"Mobile County, AL",66.2,2.0761
822,Alabama,"Mobile County, AL",65.7,3.5158
823,Alabama,"Mobile County, AL",71.4,2.0859
824,Alabama,"Mobile County, AL",72.1,2.1157
825,Alabama,"Mobile County, AL",68.4,1.9729
826,Alabama,"Mobile County, AL",67.7,2.0031
827,Alabama,"Mobile County, AL",69.0,2.0154
828,Alabama,"Mobile County, AL",73.5,1.7918
829,Alabama,"Mobile County, AL",76.4,1.7102
830,Alabama,"Mobile County, AL",72.0,1.7604
831,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
832,Alabama,"Mobile County, AL",78.0,1.4501
833,Alabama,"Mobile County, AL",75.4,1.7958
834,Alabama,"Mobile County, AL",71.9,1.5218
835,Alabama,"Mobile County, AL",71.0,1.2796
836,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
837,Alabama,"Mobile County, AL",72.0,1.3269
838,Alabama,"Mobile County, AL",73.3,1.6481
839,Alabama,"Mobile County, AL",76.4,1.5813
840,Alabama,"Mobile County, AL",72.5,1.1874
841,Alabama,"Mobile County, AL",74.7,0.9668
842,Alabama,"Mobile County, AL",76.6,1.0542
843,Alabama,"Mobile County, AL",76.0,1.7096
844,Alabama,"Mobile County, AL",75.6,1.8967
845,Alabama,"Mobile County, AL",79.2,1.4204
846,Alabama,"Mobile County, AL",77.1,1.8185
847,Alabama,"Mobile County, AL",79.3,1.9081
848,Alabama,"Mobile County, AL",78.0,1.573
849,Alabama,"Mobile County, AL",74.7,1.306
850,Alabama,"Mobile County, AL",76.6,1.5459
851,Alabama,"Mobile County, AL",72.6,1.2917
852,Alabama,"Mobile County, AL",72.9,1.967
853,Alabama,"Mobile County, AL",72.5,1.6307
854,Alabama,"Mobile County, AL",79.5,1.4553
855,Alabama,"Mobile County, AL",72.9,1.8858
856,Alabama,"Mobile County, AL",73.5,1.3448
857,Alabama,"Mobile County, AL",74.8,1.2196
858,Alabama,"Mobile County, AL",75.7,1.157
859,Alabama,"Mobile County, AL",75.7,1.7733
860,Alabama,"Mobile County, AL",69.2,1.6401
861,Alabama,"Mobile County, AL",75.9,1.2295
862,Alabama,"Mobile County, AL",77.8,3.1751
863,Alabama,"Mobile County, AL",74.8,1.7174
864,Alabama,"Mobile County, AL",73.6,1.1088
865,Alabama,"Mobile County, AL",72.3,1.2903
866,Alabama,"Mobile County, AL",71.2,1.3013
867,Alabama,"Mobile County, AL",78.30946714719724,1.8558322362542448
868,Alabama,"Mobile County, AL",66.0,2.3795
869,Alabama,Mobile County,78.30946714719724,1.8558322362542448
870,Alabama,"Monroe County, AL",74.8,3.4615
871,Alabama,"Monroe County, AL",75.0,1.7998
872,Alabama,"Monroe County, AL",76.4,3.4064
873,Alabama,"Monroe County, AL",74.6,1.202
874,Alabama,"Monroe County, AL",73.5,1.0795
875,Alabama,"Monroe County, AL",76.1,1.3234
876,Alabama,"Monroe County, AL",74.9,1.6759
877,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
878,Alabama,"Montgomery County, AL",71.4,1.9877
879,Alabama,"Montgomery County, AL",63.6,2.1155
880,Alabama,"Montgomery County, AL",69.5,1.3815
881,Alabama,"Montgomery County, AL",75.4,2.5304
882,Alabama,"Montgomery County, AL",67.4,3.2632
883,Alabama,"Montgomery County, AL",73.2,3.4758
884,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
885,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
886,Alabama,"Montgomery County, AL",69.4,1.6971
887,Alabama,"Montgomery County, AL",70.6,2.566
888,Alabama,"Montgomery County, AL",65.3,2.9041
889,Alabama,"Montgomery County, AL",77.1,1.4052
890,Alabama,"Montgomery County, AL",73.2,1.9083
891,Alabama,"Montgomery County, AL",71.8,1.7316
892,Alabama,"Montgomery County, AL",74.5,1.3579
893,Alabama,"Montgomery County, AL",75.6,1.3772
894,Alabama,"Montgomery County, AL",75.5,1.52
895,Alabama,"Montgomery County, AL",78.2,1.4236
896,Alabama,"Montgomery County, AL",74.1,1.0113
897,Alabama,"Montgomery County, AL",71.2,1.9225
898,Alabama,"Montgomery County, AL",69.0,2.6844
899,Alabama,"Montgomery County, AL",71.3,3.8203
900,Alabama,"Montgomery County, AL",72.9,1.105
901,Alabama,"Montgomery County, AL",72.7,1.0535
902,Alabama,"Montgomery County, AL",77.6,0.8509
903,Alabama,"Montgomery County, AL",77.5,1.2898
904,Alabama,"Montgomery County, AL",74.5,1.4834
905,Alabama,"Montgomery County, AL",75.1,1.5559
906,Alabama,"Montgomery County, AL",72.2,2.0338
907,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
908,Alabama,"Montgomery County, AL",74.5,1.5434
909,Alabama,"Montgomery County, AL",79.5,1.4875
910,Alabama,"Montgomery County, AL",79.6,1.6037
911,Alabama,"Montgomery County, AL",74.3,1.5931
912,Alabama,"Montgomery County, AL",70.4,1.4179
913,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
914,Alabama,"Montgomery County, AL",72.8,1.9383
915,Alabama,"Montgomery County, AL",73.9,1.4736
916,Alabama,"Montgomery County, AL",76.7,1.4284
917,Alabama,"Montgomery County, AL",84.2,1.6066
918,Alabama,"Montgomery County, AL",78.6,1.7201
919,Alabama,"Montgomery County, AL",79.0,1.1259
920,Alabama,"Montgomery County, AL",77.3,1.6657
921,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
922,Alabama,"Montgomery County, AL",74.5,3.0972
923,Alabama,"Montgomery County, AL",77.2,2.7907
924,Alabama,"Montgomery County, AL",81.2,2.4867
925,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
926,Alabama,"Montgomery County, AL",70.3,1.4326
927,Alabama,"Montgomery County, AL",78.4,2.6833
928,Alabama,"Montgomery County, AL",80.3,2.0924
929,Alabama,"Montgomery County, AL",74.5,1.9129
930,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
931,Alabama,"Montgomery County, AL",82.6,3.4289
932,Alabama,"Montgomery County, AL",77.9,1.7794
933,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
934,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
935,Alabama,"Montgomery County, AL",80.2,2.8229
936,Alabama,"Montgomery County, AL",71.8,2.7855
937,Alabama,"Montgomery County, AL",78.30946714719724,1.8558322362542448
938,Alabama,"Montgomery County, AL",76.4,1.4406
939,Alabama,"Montgomery County, AL",71.6,1.5533
940,Alabama,"Montgomery County, AL",74.0,1.3575
941,Alabama,"Montgomery County, AL",72.6,1.9911
942,Alabama,"Morgan County, AL",69.0,1.7536
943,Alabama,"Morgan County, AL",80.1,1.2413
944,Alabama,"Morgan County, AL",77.6,2.62
945,Alabama,"Morgan County, AL",73.8,1.3587
946,Alabama,"Morgan County, AL",70.2,1.4986
947,Alabama,"Morgan County, AL",73.0,1.9053
948,Alabama,"Morgan County, AL",74.5,1.6931
949,Alabama,"Morgan County, AL",72.8,1.4298
950,Alabama,"Morgan County, AL",71.8,2.0702
951,Alabama,"Morgan County, AL",77.7,1.3772
952,Alabama,"Morgan County, AL",75.9,2.8839
953,Alabama,"Morgan County, AL",78.7,1.4119
954,Alabama,"Morgan County, AL",83.8,3.3562
955,Alabama,"Morgan County, AL",77.2,2.8925
956,Alabama,"Morgan County, AL",76.3,2.0327
957,Alabama,"Morgan County, AL",73.1,1.6452
958,Alabama,"Morgan County, AL",74.4,0.9812
959,Alabama,"Morgan County, AL",77.2,1.0652
960,Alabama,"Morgan County, AL",77.5,1.9537
961,Alabama,"Morgan County, AL",76.7,1.3887
962,Alabama,"Morgan County, AL",78.4,1.697
963,Alabama,"Morgan County, AL",78.1,1.1956
